,atributo,type,uri,definition
18513,<http://localhost/DENUNCIA_DE_HECHOS>,crime:obs,<http://localhost/90434>,2016-11-30 16:45:00
3014,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/119670>,2016-10-18 09:00:00
13603,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_SIN_VIOLENCIA>,crime:obs,<http://localhost/58441>,2016-02-26 15:00:00
6755,<http://localhost/VIOLENCIA_FAMILIAR>,crime:obs,<http://localhost/143863>,2016-05-13 11:00:00
495,<http://localhost/USURPACIÓN_DE_IDENTIDAD>,crime:obs,<http://localhost/103281>,2016-08-26 14:00:00
6945,<http://localhost/ROBO_DE_OBJETOS>,crime:obs,<http://localhost/15490>,2016-08-17 13:35:00
7349,<http://localhost/AMENAZAS>,crime:obs,<http://localhost/18099>,2016-02-08 17:00:00
7245,<http://localhost/ABUSO_DE_CONFIANZA>,crime:obs,<http://localhost/17494>,2016-07-08 16:00:00
14930,<http://localhost/ABUSO_DE_CONFIANZA>,crime:Denuncia,<http://localhost/66869>,2016-09-22 18:30:00
15251,<http://localhost/DENUNCIA_DE_HECHOS>,crime:obs,<http://localhost/68960>,2016-08-18 12:30:00
392,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/102538>,2016-08-26 18:30:00
7728,<http://localhost/FALSIFICACION_DE_TITULOS_AL_PORTADOR_Y_DOCUMENTOS_DE_CREDITO_PUBLICO>,crime:Denuncia,<http://localhost/20527>,2016-06-13 13:00:00
16193,<http://localhost/ROBO_DE_ACCESORIOS_DE_AUTO>,crime:obs,<http://localhost/75245>,2016-09-26 19:10:00
7254,<http://localhost/ABUSO_DE_CONFIANZA>,crime:Denuncia,<http://localhost/17579>,2016-01-27 15:00:00
5049,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_INTENCIONAL>,crime:obs,<http://localhost/132989>,2016-03-15 09:15:00
8766,<http://localhost/ROBO_DE_ACCESORIOS_DE_AUTO>,crime:Denuncia,<http://localhost/27153>,2016-11-02 16:00:00
10874,<http://localhost/USURPACIÓN_DE_IDENTIDAD>,crime:Denuncia,<http://localhost/40221>,2016-08-08 15:50:00
12337,<http://localhost/ROBO_A_PASAJERO_/_CONDUCTOR_DE_VEHICULO_CON_VIOLENCIA>,crime:obs,<http://localhost/4991>,2016-03-15 21:50:00
14636,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/64752>,2016-07-20 12:00:00
18940,<http://localhost/VIOLENCIA_FAMILIAR>,crime:Denuncia,<http://localhost/9328>,2016-04-15 12:00:00
2286,<http://localhost/ROBO_A_PASAJERO_/_CONDUCTOR_DE_VEHICULO_CON_VIOLENCIA>,crime:Denuncia,<http://localhost/115020>,2016-02-11 17:50:00
12381,<http://localhost/FALSIFICACION_DE_TITULOS_AL_PORTADOR_Y_DOCUMENTOS_DE_CREDITO_PUBLICO>,crime:obs,<http://localhost/50118>,2016-06-04 16:00:00
12073,<http://localhost/DENUNCIA_DE_HECHOS>,crime:obs,<http://localhost/47998>,2016-03-28 10:00:00
18643,<http://localhost/VIOLENCIA_FAMILIAR>,crime:obs,<http://localhost/9131>,2016-09-23 08:00:00
5411,<http://localhost/ROBO_A_CASA_HABITACION_SIN_VIOLENCIA>,crime:obs,<http://localhost/135209>,2016-02-15 18:40:00
4256,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_CON_VIOLENCIA>,crime:Denuncia,<http://localhost/127935>,2016-03-29 12:40:00
19498,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_CON_VIOLENCIA>,crime:Denuncia,<http://localhost/96793>,2016-01-15 05:30:00
9992,<http://localhost/LESIONES_INTENCIONALES_POR_GOLPES>,crime:Denuncia,<http://localhost/34771>,2016-04-11 14:00:00
11148,<http://localhost/FRAUDE>,crime:Denuncia,<http://localhost/42186>,2016-03-01 12:00:00
5665,<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>,crime:obs,<http://localhost/136699>,2016-11-14 23:00:00
2851,<http://localhost/USURPACIÓN_DE_IDENTIDAD>,crime:obs,<http://localhost/118583>,2016-05-10 12:00:00
13044,<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>,crime:Denuncia,<http://localhost/54793>,2016-04-01 20:20:00
16997,<http://localhost/AMENAZAS>,crime:obs,<http://localhost/80515>,2016-05-21 11:15:00
7470,<http://localhost/DENUNCIA_DE_HECHOS>,crime:Denuncia,<http://localhost/1874>,2016-11-03 15:00:00
7941,<http://localhost/FRAUDE>,crime:obs,<http://localhost/21856>,2016-05-12 12:30:00
770,<http://localhost/VIOLENCIA_FAMILIAR>,crime:Denuncia,<http://localhost/105193>,2016-01-24 15:00:00
16049,<http://localhost/ROBO_DE_OBJETOS_DEL_INTERIOR_DE_UN_VEHICULO>,crime:obs,<http://localhost/7443>,2016-11-04 21:00:00
9475,<http://localhost/AMENAZAS>,crime:obs,<http://localhost/31332>,2016-07-04 12:21:00
1140,<http://localhost/AMENAZAS>,crime:Denuncia,<http://localhost/107524>,2016-04-29 22:30:00
18055,<http://localhost/AMENAZAS>,crime:obs,<http://localhost/87464>,2016-03-15 12:30:00
16244,<http://localhost/ROBO_DE_OBJETOS>,crime:Denuncia,<http://localhost/75550>,2016-02-17 05:00:00
11294,<http://localhost/USURPACIÓN_DE_IDENTIDAD>,crime:Denuncia,<http://localhost/43239>,2016-02-08 13:35:00
3592,<http://localhost/AMENAZAS>,crime:Denuncia,<http://localhost/123652>,2016-07-14 22:30:00
8014,<http://localhost/FRAUDE>,crime:Denuncia,<http://localhost/22387>,2016-11-12 14:32:00
12266,<http://localhost/DESPOJO>,crime:Denuncia,<http://localhost/49256>,2016-03-13 19:00:00
11873,<http://localhost/DENUNCIA_DE_HECHOS>,crime:obs,<http://localhost/46950>,2016-10-16 18:00:00
15365,<http://localhost/FALSIFICACION_DE_TITULOS_AL_PORTADOR_Y_DOCUMENTOS_DE_CREDITO_PUBLICO>,crime:obs,<http://localhost/69886>,2016-07-23 09:20:00
18188,<http://localhost/AMENAZAS>,crime:Denuncia,<http://localhost/88322>,2016-09-12 17:00:00
4485,<http://localhost/ROBO_DE_OBJETOS>,crime:obs,<http://localhost/129496>,2016-07-20 02:00:00
8446,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/25052>,2016-08-21 02:23:00
7970,<http://localhost/FRAUDE>,crime:Denuncia,<http://localhost/22047>,2016-06-02 15:00:00
6557,<http://localhost/ROBO_DE_OBJETOS>,crime:obs,<http://localhost/142576>,2016-03-23 17:10:00
718,<http://localhost/VIOLENCIA_FAMILIAR>,crime:Denuncia,<http://localhost/104794>,2016-02-09 13:00:00
13285,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:obs,<http://localhost/56601>,2016-07-27 18:40:00
11082,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_CULPOSA_POR_TRÁNSITO_VEHICULAR_A_AUTOMOVIL>,crime:Denuncia,<http://localhost/41778>,2016-06-21 13:15:00
9314,<http://localhost/VIOLENCIA_FAMILIAR>,crime:Denuncia,<http://localhost/30443>,2016-06-06 21:00:00
10568,<http://localhost/ROBO_DE_OBJETOS>,crime:Denuncia,<http://localhost/38213>,2016-10-07 05:50:00
17991,<http://localhost/AMENAZAS>,crime:obs,<http://localhost/87141>,2016-11-26 23:30:00
9317,<http://localhost/VIOLENCIA_FAMILIAR>,crime:obs,<http://localhost/30450>,2016-01-01 12:00:00
14972,<http://localhost/AMENAZAS>,crime:Denuncia,<http://localhost/67097>,2016-02-06 13:30:00
16610,<http://localhost/USURPACIÓN_DE_IDENTIDAD>,crime:Denuncia,<http://localhost/77974>,2016-04-11 12:00:00
2423,<http://localhost/ROBO_DE_ACCESORIOS_DE_AUTO>,crime:obs,<http://localhost/115926>,2016-08-20 13:23:00
4838,<http://localhost/VIOLENCIA_FAMILIAR>,crime:Denuncia,<http://localhost/131755>,2016-06-27 22:00:00
10212,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/35955>,2016-06-03 10:55:00
6006,<http://localhost/VIOLENCIA_FAMILIAR>,crime:Denuncia,<http://localhost/138892>,2016-06-11 01:15:00
8433,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:obs,<http://localhost/24976>,2016-01-25 20:33:00
3245,<http://localhost/ROBO_A_CASA_HABITACION_SIN_VIOLENCIA>,crime:obs,<http://localhost/121325>,2016-06-07 07:00:00
9405,<http://localhost/ABUSO_DE_CONFIANZA>,crime:obs,<http://localhost/30874>,2016-05-23 12:00:00
7611,<http://localhost/DENUNCIA_DE_HECHOS>,crime:obs,<http://localhost/19689>,2016-05-09 14:50:00
1364,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/109015>,2016-07-22 23:20:00
19419,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:obs,<http://localhost/96300>,2016-07-02 10:40:00
14752,<http://localhost/VIOLENCIA_FAMILIAR>,crime:Denuncia,<http://localhost/65611>,2016-02-10 17:30:00
7202,<http://localhost/VIOLENCIA_FAMILIAR>,crime:Denuncia,<http://localhost/17140>,2016-05-31 00:40:00
15823,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:obs,<http://localhost/72918>,2016-02-23 09:00:00
1602,<http://localhost/DENUNCIA_DE_HECHOS>,crime:Denuncia,<http://localhost/11048>,2016-11-06 05:30:00
6477,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_SIN_VIOLENCIA>,crime:obs,<http://localhost/142066>,2016-12-14 16:00:00
19842,<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>,crime:Denuncia,<http://localhost/98935>,2016-05-22 17:30:00
2572,<http://localhost/ROBO_DE_OBJETOS>,crime:Denuncia,<http://localhost/116986>,2016-12-21 04:00:00
14679,<http://localhost/USURPACIÓN_DE_IDENTIDAD>,crime:obs,<http://localhost/65089>,2016-07-27 16:00:00
18799,<http://localhost/LESIONES_CULPOSAS_POR_TRANSITO_VEHICULAR_EN_COLISION>,crime:obs,<http://localhost/92379>,2016-01-15 20:00:00
19648,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/97725>,2016-07-21 12:30:00
4469,<http://localhost/ROBO_DE_OBJETOS>,crime:obs,<http://localhost/129401>,2016-08-16 16:00:00
9557,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_CULPOSA_POR_TRÁNSITO_VEHICULAR_A_AUTOMOVIL>,crime:obs,<http://localhost/31925>,2016-06-16 20:30:00
1398,<http://localhost/VIOLENCIA_FAMILIAR>,crime:Denuncia,<http://localhost/109237>,2016-12-24 00:00:00
18786,<http://localhost/LESIONES_CULPOSAS_POR_TRANSITO_VEHICULAR_EN_COLISION>,crime:Denuncia,<http://localhost/92310>,2016-11-22 17:00:00
4999,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_CULPOSA_POR_TRÁNSITO_VEHICULAR_A_AUTOMOVIL>,crime:obs,<http://localhost/132733>,2016-02-16 08:00:00
2918,<http://localhost/VIOLENCIA_FAMILIAR>,crime:Denuncia,<http://localhost/118996>,2016-02-13 23:00:00
10922,<http://localhost/VIOLENCIA_FAMILIAR>,crime:Denuncia,<http://localhost/40544>,2016-12-22 13:02:00
11092,<http://localhost/DENUNCIA_DE_HECHOS>,crime:Denuncia,<http://localhost/41856>,2016-12-20 12:00:00
94,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_CULPOSA_POR_TRÁNSITO_VEHICULAR_A_AUTOMOVIL>,crime:Denuncia,<http://localhost/1007>,2016-02-12 11:00:00
3521,<http://localhost/LESIONES_INTENCIONALES_POR_GOLPES>,crime:obs,<http://localhost/12333>,2016-03-01 10:10:00
14201,<http://localhost/ROBO_DE_OBJETOS>,crime:obs,<http://localhost/62182>,2016-04-12 09:50:00
10052,<http://localhost/ROBO_A_CASA_HABITACION_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/35085>,2016-10-03 21:00:00
8503,<http://localhost/ROBO_A_PASAJERO_/_CONDUCTOR_DE_VEHICULO_CON_VIOLENCIA>,crime:obs,<http://localhost/25379>,2016-07-22 19:55:00
18671,<http://localhost/FRAUDE>,crime:obs,<http://localhost/91519>,2016-07-05 09:30:00
12495,<http://localhost/FRAUDE>,crime:obs,<http://localhost/50735>,2016-08-12 17:00:00
364,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_CON_VIOLENCIA>,crime:Denuncia,<http://localhost/102302>,2016-11-09 20:00:00
7662,<http://localhost/DENUNCIA_DE_HECHOS>,crime:Denuncia,<http://localhost/2004>,2016-01-19 10:00
4542,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_CON_VIOLENCIA>,crime:Denuncia,<http://localhost/129907>,2016-10-11 23:15:00
10972,<http://localhost/VIOLENCIA_FAMILIAR>,crime:Denuncia,<http://localhost/40891>,2016-06-16 15:00:00
12997,<http://localhost/ROBO_A_CASA_HABITACION_SIN_VIOLENCIA>,crime:obs,<http://localhost/54459>,2016-02-07 12:30:00
2329,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_SIN_VIOLENCIA>,crime:obs,<http://localhost/115302>,2016-12-15 20:40:00
1341,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_INTENCIONAL>,crime:obs,<http://localhost/10886>,2016-07-13 16:00:00
3229,<http://localhost/ROBO_A_CASA_HABITACION_SIN_VIOLENCIA>,crime:obs,<http://localhost/121219>,2016-12-07 05:00:00
449,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_SIN_VIOLENCIA>,crime:obs,<http://localhost/102917>,2016-09-28 20:00:00
18118,<http://localhost/AMENAZAS>,crime:Denuncia,<http://localhost/87801>,2016-01-17 17:30:00
8830,<http://localhost/ROBO_DE_OBJETOS>,crime:Denuncia,<http://localhost/27488>,2016-08-30 22:40:00
3881,<http://localhost/FRAUDE>,crime:obs,<http://localhost/125388>,2016-11-14 14:25:00
4084,<http://localhost/ROBO_A_CASA_HABITACION_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/126767>,2016-06-23 22:00:00
15918,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/73656>,2016-11-30 17:34:00
11216,<http://localhost/ROBO_DE_ACCESORIOS_DE_AUTO>,crime:Denuncia,<http://localhost/42799>,2016-09-02 23:30:00
14763,<http://localhost/VIOLENCIA_FAMILIAR>,crime:obs,<http://localhost/65680>,2016-04-22 15:00:00
16023,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_SIN_VIOLENCIA>,crime:obs,<http://localhost/74251>,2016-07-26 20:45:00
2934,<http://localhost/VIOLENCIA_FAMILIAR>,crime:Denuncia,<http://localhost/119062>,2016-01-05 23:30:00
8468,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/25164>,2016-10-28 20:15:00
8577,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_CON_VIOLENCIA>,crime:obs,<http://localhost/25763>,2016-11-30 16:00:00
9340,<http://localhost/VIOLENCIA_FAMILIAR>,crime:Denuncia,<http://localhost/30613>,2016-10-22 16:30:00
2609,<http://localhost/ROBO_DE_OBJETOS>,crime:obs,<http://localhost/117175>,2016-03-19 12:00:00
6284,<http://localhost/DESPOJO>,crime:Denuncia,<http://localhost/140700>,2016-04-22 10:00:00
16631,<http://localhost/VIOLENCIA_FAMILIAR>,crime:obs,<http://localhost/78164>,2016-01-27 12:05:00
14647,<http://localhost/USURPACIÓN_DE_IDENTIDAD>,crime:obs,<http://localhost/64847>,2016-05-05 12:00:00
11521,<http://localhost/AMENAZAS>,crime:obs,<http://localhost/447>,2016-11-10 12:30:00
1515,<http://localhost/ABUSO_SEXUAL>,crime:obs,<http://localhost/109980>,2016-12-20 18:35:00
613,<http://localhost/VIOLENCIA_FAMILIAR>,crime:obs,<http://localhost/104047>,2016-09-18 23:00:00
12343,<http://localhost/FALSIFICACION_DE_TITULOS_AL_PORTADOR_Y_DOCUMENTOS_DE_CREDITO_PUBLICO>,crime:obs,<http://localhost/49942>,2016-05-26 15:45:00
10815,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_SIN_VIOLENCIA>,crime:obs,<http://localhost/39772>,2016-11-15 19:45:00
17457,<http://localhost/ROBO_DE_ACCESORIOS_DE_AUTO>,crime:obs,<http://localhost/83629>,2016-08-22 23:45:00
553,<http://localhost/VIOLENCIA_FAMILIAR>,crime:obs,<http://localhost/103664>,2016-02-21 19:30:00
3929,<http://localhost/FRAUDE>,crime:obs,<http://localhost/125729>,2016-11-02 12:00:00
2205,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:obs,<http://localhost/114470>,2016-03-22 04:20:00
3268,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/121517>,2016-05-25 15:30:00
12417,<http://localhost/ROBO_A_PASAJERO_/_CONDUCTOR_DE_VEHICULO_CON_VIOLENCIA>,crime:obs,<http://localhost/5023>,2016-01-19 20:40:00
3567,<http://localhost/AMENAZAS>,crime:obs,<http://localhost/123528>,2016-04-02 20:40:00
6959,<http://localhost/ROBO_DE_OBJETOS_DEL_INTERIOR_DE_UN_VEHICULO>,crime:obs,<http://localhost/15551>,2016-11-09 07:50:00
745,<http://localhost/VIOLENCIA_FAMILIAR>,crime:obs,<http://localhost/105059>,2016-03-19 18:00:00
4388,<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>,crime:Denuncia,<http://localhost/12879>,2016-03-28 21:20:00
18831,<http://localhost/LESIONES_CULPOSAS_POR_TRANSITO_VEHICULAR_EN_COLISION>,crime:obs,<http://localhost/92586>,2016-03-26 22:50:00
19055,<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>,crime:obs,<http://localhost/94104>,2016-09-26 19:23:00
9599,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_INTENCIONAL>,crime:obs,<http://localhost/32243>,2016-09-30 14:00:00
8241,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:obs,<http://localhost/23861>,2016-08-05 18:26:00
10927,<http://localhost/VIOLENCIA_FAMILIAR>,crime:obs,<http://localhost/40560>,2016-02-26 20:00:00
19806,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_CULPOSA_POR_TRÁNSITO_VEHICULAR_A_AUTOMOVIL>,crime:Denuncia,<http://localhost/987>,2016-07-07 15:30:00
16518,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/77422>,2016-06-05 21:30:00
4653,<http://localhost/VIOLENCIA_FAMILIAR>,crime:obs,<http://localhost/130625>,2016-08-18 17:00:00
17199,<http://localhost/FRAUDE>,crime:obs,<http://localhost/81867>,2016-07-19 18:13:00
11257,<http://localhost/ROBO_DE_OBJETOS>,crime:obs,<http://localhost/43076>,2016-08-30 18:00:00
1568,<http://localhost/AMENAZAS>,crime:Denuncia,<http://localhost/110330>,2016-06-20 14:00:00
4717,<http://localhost/VIOLENCIA_FAMILIAR>,crime:obs,<http://localhost/131004>,2016-05-27 11:30:00
3293,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_CON_VIOLENCIA>,crime:obs,<http://localhost/121627>,2016-05-05 16:30:00
16926,<http://localhost/ABUSO_DE_CONFIANZA>,crime:Denuncia,<http://localhost/80049>,2016-05-11 16:00:00
4786,<http://localhost/VIOLENCIA_FAMILIAR>,crime:Denuncia,<http://localhost/131412>,2016-07-30 17:00:00
2096,<http://localhost/ROBO_A_CASA_HABITACION_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/113935>,2016-03-26 20:00:00
8118,<http://localhost/ROBO_A_CASA_HABITACION_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/22994>,2016-12-04 17:30:00
15885,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:obs,<http://localhost/73318>,2016-04-17 20:00:00
11715,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_CULPOSA_POR_TRÁNSITO_VEHICULAR_A_AUTOMOVIL>,crime:obs,<http://localhost/45828>,2016-08-28 11:00:00
14661,<http://localhost/USURPACIÓN_DE_IDENTIDAD>,crime:obs,<http://localhost/64981>,2016-05-09 17:30:00
6345,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_SIN_VIOLENCIA>,crime:obs,<http://localhost/14113>,2016-10-20 06:15:00
11323,<http://localhost/VIOLENCIA_FAMILIAR>,crime:obs,<http://localhost/43399>,2016-06-02 15:30:00
19191,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:obs,<http://localhost/94854>,2016-11-29 21:00:00
4821,<http://localhost/VIOLENCIA_FAMILIAR>,crime:obs,<http://localhost/131647>,2016-08-25 10:32:00
7237,<http://localhost/ABUSO_DE_CONFIANZA>,crime:obs,<http://localhost/17429>,2016-10-04 16:19:00
9532,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_CULPOSA_POR_TRÁNSITO_VEHICULAR_A_AUTOMOVIL>,crime:Denuncia,<http://localhost/31790>,2016-09-10 04:00:00
4601,<http://localhost/USURPACIÓN_DE_IDENTIDAD>,crime:obs,<http://localhost/130324>,2016-01-05 12:00:00
15018,<http://localhost/AMENAZAS>,crime:Denuncia,<http://localhost/67415>,2016-03-13 02:00:00
1283,<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>,crime:obs,<http://localhost/108363>,2016-03-13 06:40:00
14346,<http://localhost/ROBO_DE_OBJETOS>,crime:Denuncia,<http://localhost/63024>,2016-07-05 17:50:00
1269,<http://localhost/ROBO_A_CASA_HABITACION_SIN_VIOLENCIA>,crime:obs,<http://localhost/108294>,2016-11-19 11:00:00
15164,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_INTENCIONAL>,crime:Denuncia,<http://localhost/68425>,2016-02-23 16:17:00
10432,<http://localhost/ROBO_A_CASA_HABITACION_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/3725>,2016-06-15 02:00:00
8999,<http://localhost/ROBO_DE_OBJETOS>,crime:obs,<http://localhost/28522>,2016-08-05 20:35:00
6986,<http://localhost/ROBO_DE_OBJETOS_DEL_INTERIOR_DE_UN_VEHICULO>,crime:Denuncia,<http://localhost/15708>,2016-04-24 10:55:00
13585,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_SIN_VIOLENCIA>,crime:obs,<http://localhost/58387>,2016-02-08 18:00:00
18989,<http://localhost/VIOLENCIA_FAMILIAR>,crime:obs,<http://localhost/9361>,2016-02-28 02:00:00
19712,<http://localhost/ABUSO_DE_CONFIANZA>,crime:Denuncia,<http://localhost/9816>,2016-11-11 12:00:00
19471,<http://localhost/ROBO_A_PASAJERO_/_CONDUCTOR_DE_VEHICULO_CON_VIOLENCIA>,crime:obs,<http://localhost/96638>,2016-09-06 07:30:00
6927,<http://localhost/ROBO_DE_OBJETOS>,crime:obs,<http://localhost/15383>,2016-07-01 07:15:00
11728,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_CULPOSA_POR_TRÁNSITO_VEHICULAR_A_AUTOMOVIL>,crime:Denuncia,<http://localhost/45921>,2016-05-19 19:30:00
13679,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_SIN_VIOLENCIA>,crime:obs,<http://localhost/58946>,2016-04-02 00:00:00
12428,<http://localhost/FALSIFICACION_DE_TITULOS_AL_PORTADOR_Y_DOCUMENTOS_DE_CREDITO_PUBLICO>,crime:Denuncia,<http://localhost/50294>,2016-11-10 16:45:00
14635,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_SIN_VIOLENCIA>,crime:obs,<http://localhost/64729>,2016-01-27 19:30:00
13254,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/56376>,2016-07-21 20:00:00
17306,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/82559>,2016-03-09 13:35:00
19380,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/96115>,2016-02-20 21:35:00
1165,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_INTENCIONAL>,crime:obs,<http://localhost/107692>,2016-07-15 13:00:00
17769,<http://localhost/VIOLENCIA_FAMILIAR>,crime:obs,<http://localhost/85622>,2016-11-23 11:30:00
3673,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_CULPOSA_POR_TRÁNSITO_VEHICULAR_A_AUTOMOVIL>,crime:obs,<http://localhost/124034>,2016-03-15 09:40:00
17471,<http://localhost/ROBO_DE_OBJETOS>,crime:obs,<http://localhost/83718>,2016-01-18 13:00:00
1529,<http://localhost/AMENAZAS>,crime:obs,<http://localhost/110043>,2016-02-14 12:00:00
12540,<http://localhost/FRAUDE>,crime:Denuncia,<http://localhost/51053>,2016-07-20 14:00:00
17080,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/8104>,2016-10-11 20:30:00
2057,<http://localhost/ROBO_A_CASA_HABITACION_SIN_VIOLENCIA>,crime:obs,<http://localhost/113806>,2016-11-17 08:00:00
17178,<http://localhost/FRAUDE>,crime:Denuncia,<http://localhost/81728>,2016-10-11 20:00:00
8758,<http://localhost/ROBO_DE_ACCESORIOS_DE_AUTO>,crime:Denuncia,<http://localhost/27135>,2016-09-19 08:00:00
15332,<http://localhost/ROBO_DE_OBJETOS>,crime:Denuncia,<http://localhost/6953>,2016-04-07 07:10:00
2683,<http://localhost/ROBO_DE_OBJETOS_DEL_INTERIOR_DE_UN_VEHICULO>,crime:obs,<http://localhost/117683>,2016-09-22 08:00:00
7830,<http://localhost/FRAUDE>,crime:Denuncia,<http://localhost/21246>,2016-08-29 12:00:00
10181,<http://localhost/ROBO_A_CASA_HABITACION_SIN_VIOLENCIA>,crime:obs,<http://localhost/3584>,2016-10-03 10:25:00
17657,<http://localhost/USURPACIÓN_DE_IDENTIDAD>,crime:obs,<http://localhost/84900>,2016-08-28 09:30:00
6987,<http://localhost/ROBO_DE_OBJETOS_DEL_INTERIOR_DE_UN_VEHICULO>,crime:obs,<http://localhost/15708>,2016-04-24 10:55:00
