,Unnamed: 0,uri,definition,type,atributo,labels
6874,13540,<http://localhost/58124>,2016-09-17 17:30:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_CON_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
1108,2188,<http://localhost/114441>,2016-02-05 21:00:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9291,18312,<http://localhost/89150>,2016-11-21 21:30:00,crime:Denuncia,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_INTENCIONAL>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5665,11150,<http://localhost/42210>,2016-04-12 09:30:00,crime:Denuncia,<http://localhost/FRAUDE>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
1717,3392,<http://localhost/122376>,2016-08-01 18:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
1647,3258,<http://localhost/121421>,2016-03-01 21:00:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>,['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>']
388,776,<http://localhost/105289>,2016-06-01 12:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
1934,3826,<http://localhost/125025>,2016-06-24 14:40:00,crime:Denuncia,<http://localhost/DESPOJO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
2444,4818,<http://localhost/131629>,2016-09-17 20:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9971,19596,<http://localhost/97325>,2016-03-26 21:15:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_CON_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
10092,19838,<http://localhost/98918>,2016-04-08 15:15:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>,['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
5259,10360,<http://localhost/36944>,2016-07-06 15:00:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_CON_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5135,10128,<http://localhost/35474>,2016-05-29 13:40:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>,['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>']
839,1674,<http://localhost/110901>,2016-03-07 12:00:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
7056,13904,<http://localhost/60277>,2016-05-20 21:05:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>,['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
499,998,<http://localhost/106674>,2016-11-20 13:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9596,18922,<http://localhost/93220>,2016-08-23 14:50:00,crime:Denuncia,<http://localhost/NARCOMENUDEO_POSESION_SIMPLE>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
3026,5962,<http://localhost/138531>,2016-07-22 06:30:00,crime:Denuncia,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_SIN_VIOLENCIA>,['<http://localhost/ROBO_DE_VEHÍCULO_CON_Y_SIN_VIOLENCIA>']
690,1376,<http://localhost/109057>,2016-09-12 12:00:00,crime:Denuncia,<http://localhost/USURPACIÓN_DE_IDENTIDAD>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7475,14742,<http://localhost/65533>,2016-05-31 09:30:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5265,10372,<http://localhost/36990>,2016-05-03 09:30:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_CON_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
4733,9328,<http://localhost/30533>,2016-07-02 17:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5136,10130,<http://localhost/35490>,2016-05-21 19:40:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>,['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>']
8123,15990,<http://localhost/7407>,2016-09-19 12:00:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS_DEL_INTERIOR_DE_UN_VEHICULO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
1745,3448,<http://localhost/122812>,2016-06-02 23:30:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
3404,6694,<http://localhost/14337>,2016-10-02 02:00:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>,['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
3917,7720,<http://localhost/20483>,2016-10-31 18:00:00,crime:Denuncia,<http://localhost/FALSIFICACION_DE_TITULOS_AL_PORTADOR_Y_DOCUMENTOS_DE_CREDITO_PUBLICO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6585,12990,<http://localhost/54399>,2016-05-22 14:00:00,crime:Denuncia,<http://localhost/ROBO_A_CASA_HABITACION_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
736,1468,<http://localhost/109765>,2016-02-03 00:00:00,crime:Denuncia,<http://localhost/ABUSO_DE_CONFIANZA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
8203,16150,<http://localhost/749>,2016-09-04 20:26:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6871,13534,<http://localhost/58100>,2016-11-10 14:00:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_CON_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
1222,2416,<http://localhost/11589>,2016-11-18 08:30:00,crime:Denuncia,<http://localhost/FALSIFICACION_DE_TITULOS_AL_PORTADOR_Y_DOCUMENTOS_DE_CREDITO_PUBLICO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
4551,8964,<http://localhost/28205>,2016-04-07 23:30:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
1677,3312,<http://localhost/121782>,2016-06-11 15:00:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>,['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
2916,5742,<http://localhost/137101>,2016-10-07 21:10:00,crime:Denuncia,<http://localhost/ROBO_DE_ACCESORIOS_DE_AUTO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7758,15308,<http://localhost/69405>,2016-09-26 12:00:00,crime:Denuncia,<http://localhost/DESPOJO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6936,13664,<http://localhost/58881>,2016-08-02 22:30:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
397,794,<http://localhost/105401>,2016-03-30 11:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
8310,16364,<http://localhost/76425>,2016-06-22 22:00:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7262,14316,<http://localhost/62918>,2016-07-30 15:50:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
4158,8202,<http://localhost/23575>,2016-11-15 22:40:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>,['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>']
7346,14484,<http://localhost/63761>,2016-09-28 17:45:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
10028,19710,<http://localhost/98157>,2016-11-24 19:00:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>,['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
4730,9322,<http://localhost/30512>,2016-07-23 23:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6043,11906,<http://localhost/47138>,2016-07-04 12:00:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
9438,18606,<http://localhost/91077>,2016-09-22 12:00:00,crime:Denuncia,<http://localhost/DESPOJO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5318,10478,<http://localhost/37507>,2016-04-17 20:30:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>,['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
1276,2524,<http://localhost/116697>,2016-05-09 17:00:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
2397,4724,<http://localhost/131048>,2016-06-22 00:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5374,10588,<http://localhost/38312>,2016-01-30 14:00:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
3710,7306,<http://localhost/17858>,2016-08-04 21:49:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6020,11860,<http://localhost/46842>,2016-09-23 08:00:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
7243,14278,<http://localhost/62747>,2016-08-19 16:15:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
1912,3782,<http://localhost/124714>,2016-11-13 12:00:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
138,276,<http://localhost/101753>,2016-06-09 16:00:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS_DEL_INTERIOR_DE_UN_VEHICULO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6601,13022,<http://localhost/54639>,2016-12-26 14:00:00,crime:Denuncia,<http://localhost/ROBO_A_CASA_HABITACION_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
8294,16332,<http://localhost/76159>,2016-06-02 21:30:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9479,18688,<http://localhost/9166>,2016-06-24 22:30:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9225,18180,<http://localhost/88213>,2016-03-30 16:40:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
8163,16070,<http://localhost/74483>,2016-11-05 00:15:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>,['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
3976,7838,<http://localhost/21285>,2016-08-19 18:00:00,crime:Denuncia,<http://localhost/FRAUDE>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5011,9884,<http://localhost/34085>,2016-04-03 22:00:00,crime:Denuncia,<http://localhost/FRAUDE>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5254,10350,<http://localhost/36859>,2016-09-20 21:40:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_CON_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
3909,7704,<http://localhost/20332>,2016-09-08 12:43:00,crime:Denuncia,<http://localhost/FALSIFICACION_DE_TITULOS_AL_PORTADOR_Y_DOCUMENTOS_DE_CREDITO_PUBLICO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
2652,5234,<http://localhost/134174>,2016-03-08 21:31:00,crime:Denuncia,<http://localhost/FALSIFICACION_DE_TITULOS_AL_PORTADOR_Y_DOCUMENTOS_DE_CREDITO_PUBLICO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9779,19212,<http://localhost/9505>,2016-11-07 19:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6508,12836,<http://localhost/53239>,2016-02-15 15:15:00,crime:Denuncia,<http://localhost/LESIONES_CULPOSAS_POR_TRANSITO_VEHICULAR_EN_COLISION>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
951,1898,<http://localhost/11270>,2016-08-01 07:30:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
6074,11968,<http://localhost/47472>,2016-04-10 15:00:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
5729,11278,<http://localhost/43183>,2016-05-27 20:30:00,crime:Denuncia,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_SIN_VIOLENCIA>,['<http://localhost/ROBO_DE_VEHÍCULO_CON_Y_SIN_VIOLENCIA>']
6994,13780,<http://localhost/59499>,2016-07-06 08:00:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
8576,16896,<http://localhost/79822>,2016-12-19 21:30:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
75,150,<http://localhost/101024>,2016-03-25 10:00:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9235,18200,<http://localhost/88407>,2016-10-14 18:09:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
8988,17706,<http://localhost/85262>,2016-11-03 09:30:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
3802,7490,<http://localhost/18869>,2016-08-31 08:20:00,crime:Denuncia,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_CULPOSA_POR_TRÁNSITO_VEHICULAR_A_AUTOMOVIL>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
3371,6628,<http://localhost/142943>,2016-11-16 11:30:00,crime:Denuncia,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_SIN_VIOLENCIA>,['<http://localhost/ROBO_DE_VEHÍCULO_CON_Y_SIN_VIOLENCIA>']
7543,14878,<http://localhost/66486>,2016-09-18 17:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9189,18108,<http://localhost/87753>,2016-02-02 11:45:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
8690,17124,<http://localhost/81399>,2016-10-07 09:00:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
9941,19536,<http://localhost/97066>,2016-03-16 09:10:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_CON_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
4218,8298,<http://localhost/24146>,2016-09-18 10:00:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
979,1954,<http://localhost/113132>,2016-11-24 09:00:00,crime:Denuncia,<http://localhost/FRAUDE>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6046,11912,<http://localhost/47174>,2016-10-07 10:15:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
3117,6144,<http://localhost/139945>,2016-10-29 10:50:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7660,15112,<http://localhost/68000>,2016-12-09 17:00:00,crime:Denuncia,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_CULPOSA_POR_TRÁNSITO_VEHICULAR_A_AUTOMOVIL>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6199,12218,<http://localhost/49042>,2016-11-15 08:30:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
7986,15730,<http://localhost/72222>,2016-05-09 17:50:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>,['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>']
3491,6868,<http://localhost/15024>,2016-10-12 22:55:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6478,12776,<http://localhost/52702>,2016-05-26 00:00:00,crime:Denuncia,<http://localhost/FRAUDE>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9426,18582,<http://localhost/90986>,2016-04-08 15:00:00,crime:Denuncia,<http://localhost/DESPOJO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5105,10072,<http://localhost/35141>,2016-04-24 17:30:00,crime:Denuncia,<http://localhost/ROBO_A_CASA_HABITACION_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
2758,5442,<http://localhost/135370>,2016-11-13 21:30:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>,['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>']
7456,14704,<http://localhost/65231>,2016-08-17 22:30:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
3288,6462,<http://localhost/141995>,2016-11-01 17:25:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_CON_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
590,1180,<http://localhost/107782>,2016-06-14 13:43:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
1124,2220,<http://localhost/114580>,2016-01-05 14:10:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9302,18334,<http://localhost/8934>,2016-08-06 12:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
1533,3038,<http://localhost/11979>,2016-12-20 10:00:00,crime:Denuncia,<http://localhost/FRAUDE>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
353,706,<http://localhost/104675>,2016-06-15 16:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
2454,4838,<http://localhost/131755>,2016-06-27 22:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7047,13886,<http://localhost/60178>,2016-07-23 00:30:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>,['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
6429,12678,<http://localhost/51943>,2016-06-28 12:00:00,crime:Denuncia,<http://localhost/FRAUDE>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
37,74,<http://localhost/100589>,2016-02-08 20:45:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9753,19160,<http://localhost/94640>,2016-09-30 16:02:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
4695,9252,<http://localhost/30068>,2016-10-24 22:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
2507,4944,<http://localhost/132392>,2016-08-12 21:40:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6831,13454,<http://localhost/57600>,2016-07-22 03:00:00,crime:Denuncia,<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_METRO_SIN_VIOLENCIA>,['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DEL_METRO_CON_Y_SIN_VIOLENCIA>']
9413,18556,<http://localhost/90845>,2016-04-12 10:00:00,crime:Denuncia,<http://localhost/DESPOJO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7067,13926,<http://localhost/60376>,2016-09-07 00:17:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>,['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
2623,5176,<http://localhost/133713>,2016-06-12 21:30:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
544,1088,<http://localhost/107167>,2016-11-18 22:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9280,18290,<http://localhost/89011>,2016-02-19 20:20:00,crime:Denuncia,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_INTENCIONAL>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
2568,5066,<http://localhost/133085>,2016-01-18 12:50:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
7849,15490,<http://localhost/706>,2016-05-21 00:30:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7198,14188,<http://localhost/62160>,2016-04-16 02:30:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6723,13238,<http://localhost/56266>,2016-04-23 16:05:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
2869,5648,<http://localhost/13661>,2016-08-08 21:30:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
1392,2756,<http://localhost/118132>,2016-01-25 22:00:00,crime:Denuncia,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_SIN_VIOLENCIA>,['<http://localhost/ROBO_DE_VEHÍCULO_CON_Y_SIN_VIOLENCIA>']
5418,10672,<http://localhost/38999>,2016-06-24 21:15:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5319,10480,<http://localhost/37521>,2016-07-26 00:30:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>,['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
8733,17210,<http://localhost/81965>,2016-03-18 11:08:00,crime:Denuncia,<http://localhost/LESIONES_CULPOSAS_POR_TRANSITO_VEHICULAR_EN_COLISION>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
896,1788,<http://localhost/111865>,2016-01-09 00:05:00,crime:Denuncia,<http://localhost/FALSIFICACION_DE_TITULOS_AL_PORTADOR_Y_DOCUMENTOS_DE_CREDITO_PUBLICO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7679,15150,<http://localhost/68265>,2016-10-29 14:00:00,crime:Denuncia,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_INTENCIONAL>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5372,10586,<http://localhost/3830>,2016-03-02 20:35:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>,['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>']
7271,14334,<http://localhost/62969>,2016-06-02 17:25:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
4079,8044,<http://localhost/22505>,2016-11-23 10:30:00,crime:Denuncia,<http://localhost/FRAUDE>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5125,10112,<http://localhost/35336>,2016-12-04 06:50:00,crime:Denuncia,<http://localhost/ROBO_A_CASA_HABITACION_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
1746,3450,<http://localhost/122819>,2016-06-29 14:40:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
2921,5752,<http://localhost/137161>,2016-10-28 04:56:00,crime:Denuncia,<http://localhost/ROBO_DE_ACCESORIOS_DE_AUTO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
3192,6294,<http://localhost/140768>,2016-10-04 12:00:00,crime:Denuncia,<http://localhost/FALSIFICACION_DE_TITULOS_AL_PORTADOR_Y_DOCUMENTOS_DE_CREDITO_PUBLICO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
2046,4050,<http://localhost/126483>,2016-05-09 20:00:00,crime:Denuncia,<http://localhost/ROBO_A_CASA_HABITACION_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
